observed_on,latitude,longitude
2021-08-08,48.4028280625,-122.6392101102
2021-08-05,41.2781333333,-124.0295416667
2021-08-08,45.5193571968,-122.7074163421
2021-07-31,49.01185555,-125.6751416667
2021-08-08,50.3725519022,-125.9361794072
2021-08-07,48.5242859099,-123.5088643599
2021-08-08,49.4060366725,-122.9737383333
2021-08-08,49.33263,-123.01144445
2021-08-08,48.7330366667,-122.374655
2021-08-07,44.1224285644,-124.1269013286
2020-05-24,47.6062095,-122.3320708
2021-08-08,41.7919009,-124.0706169
2021-08-05,55.4220783333,-131.6929333333
2021-08-08,47.7036216667,-122.54653
2021-08-08,46.0625028333,-121.9661783333
2021-08-08,48.735,-122.3759383333
2021-08-08,43.8384437561,-124.0222320557
2021-08-08,37.8291466667,-122.5323716667
2021-08-01,37.437457,-122.365218
2021-08-02,41.1235888889,-124.1489555556
2021-08-02,41.3061447864,-124.0584857094
2021-08-07,48.0880195,-123.79483
2021-08-07,48.0825611667,-123.78917
2021-08-07,49.8496606953,-124.5249274671
2021-08-08,45.4285982702,-122.5529118883
2021-08-08,46.9182096049,-121.8894083728
2017-06-24,52.3604361111,-131.3558583333
2021-08-09,30.5186916667,-86.4875966667
2021-08-07,49.304985618,-122.7028927439
2020-07-12,45.8611472222,-123.1841638889
2021-08-06,41.0788805,-124.1507555
2021-08-09,55.5126,-131.72023
2021-08-09,55.512005,-131.72055
2021-06-05,49.2547222222,-123.245
2021-08-09,48.3886111111,-123.7680555556
2020-08-03,45.4242444444,-122.8193
2021-08-09,47.1343807066,-122.7263953469
2021-08-07,49.0629166667,-123.6304083333
2021-08-07,49.060475,-123.6265555556
2021-08-07,49.0621916667,-123.6528083333
2021-08-07,49.0635555556,-123.6534944444
2021-08-07,49.0621388889,-123.6527722222
2021-08-09,49.19693,-122.4875866667
2021-07-05,44.260276709,-124.0921623607
2021-08-09,47.8939056396,-124.6252441406
2018-09-21,38.0439086324,-122.8556184637
2021-08-09,47.662827458,-122.757126689
2021-08-09,47.86180833,-123.933425
2021-08-07,48.7901383333,-123.2580033333
2021-07-20,47.4375915527,-122.4747009277
2015-07-27,55.326026,-131.528195
2021-08-05,47.5991833333,-123.5174466667
2021-08-08,47.85501346,-122.69935607
2021-08-10,45.0149421692,-124.0049667358
2021-06-11,49.3462227169,-123.0523329601
2021-08-10,47.52397835,-121.98269607
2021-08-08,46.5795002552,-123.8201693489
2021-08-08,48.6533027271,-121.6703080895
2021-08-08,48.6604198738,-121.6691987512
2021-08-04,47.86332,-123.9335866667
2021-08-07,48.0136638833,-122.5002133333
2021-08-09,45.5261583333,-122.7301116667
2021-08-10,48.5297737819,-124.4524524361
2021-08-10,48.368548518,-123.5374076494
2021-08-10,41.3723666667,-124.0266111667
2018-08-27,52.5253555556,-128.2975333333
2021-07-27,39.3324914812,-123.7911088765
2021-08-09,41.2146083333,-124.0079111167
2021-08-07,49.34368,-123.02421667
2021-08-11,38.769395,-123.509255
2021-08-08,48.46312833,-123.57061167
2021-08-04,41.2337590819,-124.042354371
2021-08-11,47.4595837198,-123.8623329252
2021-08-11,45.9216270447,-123.9752120972
2021-06-26,41.315525,-124.0463945
2021-08-10,45.8501771622,-123.1900710985
2021-08-11,41.4352226257,-124.0581130981
2021-04-21,41.3097130909,-123.9424970048
2021-08-11,43.7776355,-124.1632969
2021-08-10,47.7220633333,-121.1878133333
2021-08-11,40.8806202857,-124.0634938658
2021-08-07,47.864878,-123.922283
2021-08-11,43.7855533997,-124.1579330997
2021-08-12,40.8781983191,-124.0761733801
2021-08-05,46.754395,-121.5599366667
2021-08-12,49.2779152497,-122.9039811608
2021-08-06,47.8646810997,-123.9242066997
2021-08-12,46.9807972222,-124.1501722222
2021-08-12,44.2813796997,-124.1044311523
2021-08-10,48.7084833333,-122.3939133333
2021-07-06,39.2758366667,-123.77368
2021-08-10,46.9755588154,-123.8157218322
2021-08-12,40.8700216667,-124.0675805
2021-08-11,40.4418966667,-123.9872966667
2021-08-01,41.4017474174,-124.0600380887
2021-08-09,46.2980004472,-122.8161402585
2021-07-30,44.5645659,-123.2620435
2021-08-11,41.20802,-124.01265
2019-11-18,47.7227222222,-122.1965111111
2021-08-09,49.51696644,-125.58848344
2021-08-09,49.513381,-125.586973
2021-08-09,49.513363,-125.587032
2021-08-09,49.5130512,-125.586828
2021-08-09,49.51305125,-125.586681
2021-08-09,49.5129448,-125.586495
2021-08-09,49.512834,-125.58652025
2016-08-14,48.9240230847,-125.5374536584
2021-08-12,48.4189452422,-122.6544286316
2021-08-13,43.8762746695,-124.1453257576
2021-08-09,41.663825,-124.0073361111
2021-08-09,49.5157688183,-125.5887999083
2021-08-12,46.4333333333,-121.9850472222
2021-08-01,39.3594471596,-123.8046538882
2021-08-09,49.5132993683,-125.5869235783
2021-08-09,49.513116,-125.5866022
2021-08-10,48.650603816,-124.5946462267
2021-08-12,48.6517679785,-124.5910649748
2021-08-12,44.6168816667,-122.8430816667
2021-08-10,45.5309560551,-122.7216813109
2021-08-13,37.295805,-122.24675
2021-07-28,58.6093216667,-134.928375
2021-08-11,57.0453333333,-135.1986083333
2021-08-13,49.2501242973,-123.0824216455
2021-08-13,40.8775186094,-124.0747732901
2021-08-09,47.8258758,-124.2632303
2021-08-09,47.8258758,-124.2632303
2021-08-11,46.4311216667,-121.9848466667
2021-08-12,46.4322392281,-121.988474185
2021-08-06,44.6423716667,-121.9469133333
2021-08-07,57.0464278333,-135.3827966667
2021-08-13,47.6249283333,-122.551125
2021-08-13,47.4372,-121.774225
2021-07-23,44.316570282,-124.1069107056
2021-08-14,49.1323722222,-125.8992944444
2021-08-10,48.1365757209,-123.6254594339
2021-08-14,49.25471504,-121.67655462
2021-08-14,38.0727361667,-122.8489216667
2021-08-13,48.57262,-122.6399166667
2010-03-18,48.3476684952,-123.5658688284
2021-08-10,48.0619039035,-123.6511582315
2021-07-30,47.70703044,-122.04136233
2021-07-29,47.7065365,-122.0467355
2021-08-06,45.6671959722,-121.978363
2021-08-14,37.9039331071,-122.5788278505
2021-08-14,37.4365027275,-122.3642308225
2021-08-14,37.4365027275,-122.3642308225
2021-08-14,37.4365027275,-122.3642308225
2021-08-14,37.4365027275,-122.3642308225
2021-08-14,37.4366654,-122.3639103997
2021-08-14,40.7743633333,-124.1662055
2021-08-14,40.8776509483,-124.0755795102
2021-08-14,47.6755561632,-123.043958433
2021-08-10,48.65353,-124.591125
2021-07-11,41.4348222222,-124.0511333333
2021-08-07,48.649691626,-122.806267105
2021-08-14,46.9964133333,-123.5976333333
2021-08-15,40.9484366667,-124.1207416667
2021-08-15,44.1757027778,-123.3779805556
2021-08-15,47.880443573,-124.2721252441
2021-08-15,45.3590194444,-121.9904027778
2014-06-24,41.8218583333,-124.1426166667
2021-08-15,41.133823,-124.1464146
2021-07-20,49.336045,-122.998855
2021-04-25,39.424675,-123.8168472222
2021-08-15,50.3789588355,-125.9670786492
2021-08-15,50.379467604,-125.9668191421
2021-08-15,45.7097083333,-122.9195116667
2021-08-14,38.5775376474,-123.3309487626
2021-08-14,49.0110638833,-125.6754833333
2021-08-14,41.4030351997,-124.0630208997
2021-08-10,39.35815,-123.81320333
2021-08-15,48.6439247131,-122.484588623
2021-08-15,37.0844970001,-121.7927652597
2021-07-27,48.691985,-124.9322716667
2021-08-14,44.946334548,-123.5847336198
2021-08-16,49.1225861111,-125.8881416667
2021-08-08,50.3904624185,-125.9604694921
2021-08-16,45.3208605763,-123.8399377373
2021-08-15,47.8845100403,-124.186706543
2021-08-13,48.1471638333,-124.7180466667
2021-08-16,45.0573916667,-124.0017388833
2021-08-16,44.5622215271,-124.074546814
2021-08-04,47.5374401626,-121.554882465
2021-08-16,48.811375,-123.4701
2021-08-16,47.8963507097,-121.6739353538
2021-08-16,49.4002958499,-123.4671497522
2021-08-16,48.0747277379,-122.7962550893
2021-08-16,49.4010147165,-123.4674406693
2021-08-17,45.2108087,-122.3036730997
2021-08-17,48.0551308615,-122.4583825577
2021-08-16,55.0963388333,-131.5902416667
2021-08-16,55.0963388333,-131.5902416667
2021-08-17,45.3591277778,-121.9910972222
2021-08-17,49.4052716667,-123.5611116667
2021-08-17,49.4042133333,-123.5585866667
2021-08-17,49.4041716667,-123.559145
2021-08-17,49.4036466667,-123.559975
2021-08-17,49.40298,-123.5596616667
2021-08-17,49.4029783333,-123.5596616667
2021-08-17,49.4029883333,-123.55928
2021-08-17,49.403295,-123.5571966667
2021-08-17,49.4026133333,-123.55767
2021-08-17,61.1450305,-150.0175638333
2021-08-17,49.3973628881,-123.4603787402
2021-07-28,40.8702783333,-124.0700528333
2021-08-15,47.6252418081,-124.020156241
2021-07-05,37.8839383333,-122.2563166667
2021-06-26,37.8841783333,-122.25618
2021-01-24,37.8841033333,-122.256225
2021-08-18,47.432367,-122.06209809
2021-08-16,48.2925077508,-122.5467442721
2021-08-16,48.5326527778,-124.4451138889
2021-08-17,49.280955,-122.8414216667
2021-08-18,47.8625116667,-123.9341133333
2021-08-18,48.9450340271,-125.5764465332
2021-08-16,48.5293777778,-124.4517944444
2021-08-07,57.0466968066,-135.3756866668
2021-08-14,47.897245,-124.625045
2017-08-25,41.4754606667,-124.0639026667
2018-08-14,37.896855,-122.581134
2021-08-08,37.887195,-122.62455
2021-08-18,45.2781351812,-121.9402200356
2021-08-12,47.8652916667,-123.921075
2021-07-19,48.0512805,-123.7878633333
2021-08-19,48.2178262482,-122.4940306508
2021-08-19,47.820755,-124.0248721667
2021-08-15,41.1394583333,-124.15123
2021-08-19,40.9026,-124.0907583333
2021-08-19,37.89386333,-122.573905
2021-08-19,40.8769454,-124.07217065
2021-08-19,40.87669344,-124.07202221
2021-08-19,40.87672031,-124.07204267
2021-08-19,40.87785431,-124.07614714
2021-08-02,41.09830578,-124.15676102
2021-08-19,41.439625,-124.0418916667
2021-08-20,45.4395179749,-121.8053970337
2021-08-20,49.2570404898,-122.8311219811
2021-08-20,49.2568513164,-122.8311531541
2021-08-20,47.6633614861,-122.0246656984
2021-08-18,53.6966961588,-128.788828231
2021-08-19,40.877483503,-124.0724679626
2021-08-19,40.8775705924,-124.0705363629
2021-08-20,41.7905540466,-124.0808029175
2021-08-16,48.902195,-121.9185333333
2021-07-29,39.2758,-123.7732
2021-08-18,41.6928889393,-124.1290485903
2021-08-20,47.7079767685,-122.547118105
2021-08-20,47.7079767685,-122.547118105
2021-08-11,38.0277861879,-122.802577533
2021-08-20,49.17912,-122.8234416667
2021-08-20,49.1778633333,-122.8238833333
2021-08-20,49.1790966667,-122.823295
2021-08-20,48.6459583333,-122.486145
2021-08-20,47.6793906,-124.3891329
2021-08-20,49.6850053354,-125.0328183247
2021-08-18,49.7925758701,-125.8726841211
2021-08-20,45.531395,-122.7206033333
2021-08-20,45.530005,-122.7226033333
2021-08-20,45.54372,-122.7008666667
2021-08-19,49.2775919722,-123.2312239722
2021-08-19,45.5243005386,-122.7171841441
2021-08-15,48.5793033333,-124.2218166667
2021-08-21,45.4113365,-122.6953325
2021-08-21,49.39724435,-123.35177939
2021-08-15,47.8593166667,-122.327155
2021-08-19,45.5709807657,-122.768349722
2021-08-20,47.8635116667,-123.933975
2021-08-21,45.5291411137,-122.7154877409
2021-08-21,49.1940536499,-124.0797729492
2021-08-21,39.1634896967,-123.5681869027
2021-08-21,48.6714363098,-121.257850647
2021-08-21,48.6714363098,-121.257850647
2021-08-21,48.6714363098,-121.257850647
2021-08-21,47.74534941,-122.09930373
2021-08-21,46.2900366667,-124.0649416667
2021-08-21,46.2897383333,-124.0648721667
2021-08-21,40.8741181091,-124.0723951533
2021-08-21,48.0330354162,-123.4182119184
2021-08-21,47.95870469,-122.22348096
2021-08-21,46.5853888889,-121.5514388889
2021-08-21,46.6024638889,-121.5912194444
2021-08-21,46.5857111111,-121.5514083333
2021-08-21,46.6024638889,-121.5912194444
2021-08-21,45.1779029263,-122.3112643439
2021-08-21,37.9017620997,-122.6061772997
2021-08-21,37.9027355997,-122.6263246997
2021-08-18,47.8634796143,-123.9331207275
2021-08-06,41.2074421692,-123.9963505429
2017-02-19,40.6878026,-124.1269829667
2021-08-22,37.9051083333,-122.55417
2021-08-21,48.536365509,-122.8603515625
2021-08-16,58.083725,-135.29158
2021-08-16,49.3642311094,-124.5150756833
2021-08-22,45.5977878487,-122.3706107471
2021-08-22,48.3855466667,-123.53917
2021-08-02,49.3233333333,-122.8966666667
2021-08-02,49.3127777778,-122.8833333333
2021-08-02,49.3188888889,-122.8966666667
2021-08-02,49.3113888889,-122.9225
2021-08-21,46.7539166667,-121.806525
2021-08-22,45.6347966667,-122.84458
2021-08-22,45.635845,-122.8442783333
2021-08-22,45.4382553101,-122.6846694946
2021-07-15,45.5746283333,-122.789245
2021-08-22,49.3447055556,-123.3964861111
2021-08-22,47.6825083333,-122.4000444444
2021-08-22,47.6633111111,-122.4165055556
2021-08-22,44.3266346673,-123.4921649471
2021-08-22,37.4253853746,-122.3401506376
2021-08-22,41.139718,-124.1469759722
2021-08-20,47.868927002,-123.8846130371
2021-08-21,47.5351159788,-122.097331987
2021-08-22,47.8918762207,-121.6547241211
2021-08-21,37.8493556405,-122.53453888
2021-08-22,49.3383305556,-123.2590388889
2021-08-23,48.997303009,-124.8745346069
2021-08-23,48.549081849,-122.6319510505
2021-08-23,47.0752830505,-122.9652786255
2021-08-10,41.2218620446,-124.0229051876
2021-08-18,48.3397968976,-123.6698783934
2021-08-06,46.3944583333,-123.8860861111
2021-08-21,47.4747124449,-121.6200521216
2021-08-21,47.4862469722,-121.6298019722
2021-08-21,48.816025,-121.0358195
2021-08-23,48.5616261,-122.9042748
2021-08-20,50.439134,-127.3928121
2021-08-23,45.5617194444,-122.1612694444
2021-08-23,38.3778033333,-120.35105
2021-08-21,45.5405740002,-122.7297094519
2021-08-21,38.1156695,-122.884575
2021-08-24,48.3978538513,-122.2950134277
2017-08-18,47.836251392,-122.3401876912
2021-08-23,57.04010859,-135.18631684
2021-08-20,48.6837051174,-124.6750784969
2021-08-20,48.67540565,-124.6845708869
2021-08-20,48.672722757,-124.6834685156
2021-08-22,47.5215138889,-122.1149277778
2021-08-22,47.5221166667,-122.1127277778
2021-08-17,44.3695827525,-123.8724941388
2021-08-24,47.0290363022,-122.8891039455
2021-08-20,48.6654145618,-124.6896769184
2021-08-11,36.988019715,-122.0584487915
2021-08-24,49.0710850966,-125.7361488253
2021-08-24,49.0729283749,-125.7499578492
2021-08-25,38.7696775004,-123.5104566067
2021-08-25,38.7697371006,-123.5103902221
2021-08-14,41.4011004997,-124.0652295997
2021-08-25,49.2190216667,-123.9775166667
2021-08-08,48.2936083333,-124.6743
2021-08-25,43.8691864014,-124.1327438354
2021-08-25,49.0324440002,-121.989730835
2021-08-25,47.8917768513,-124.6254311129
2021-08-22,41.3730245085,-124.0346052698
2021-08-25,40.877119,-124.0746259722
2021-08-25,40.8724618274,-124.071444606
2021-08-18,47.8665916667,-123.9052111111
2021-08-16,47.1754679167,-124.1944066944
2021-08-25,55.3232,-131.6489416667
2021-08-23,49.8239133333,-125.8784033333
2020-07-30,52.1005013369,-131.2178070964
2021-08-23,47.8633842468,-123.933807373
2021-08-25,45.5266,-122.7305666667
2021-08-07,50.5229268114,-126.5958571393
2021-08-26,45.5361633333,-122.4059966667
2014-10-02,44.981630873,-123.9929219031
2021-08-24,47.6047542759,-124.37291421
2021-08-26,49.9205555556,-124.4819444444
2021-08-08,37.4146114919,-122.3577374343
2021-08-08,37.4127026556,-122.3592823867
2021-08-26,45.457847,-122.7231009722
2021-08-26,45.1703891436,-122.4300828716
2021-08-25,49.8039801856,-126.7776972482
2021-08-26,45.17080714,-122.430986
2021-08-25,41.7557012744,-124.2025912553
2021-05-11,49.457333,-124.77552
2021-08-24,48.8169333333,-125.163925
2021-08-24,48.8169361111,-125.1639166667
2021-05-09,49.0294277778,-123.8202277778
2021-05-09,49.029427,-123.820229
2021-08-24,48.646095,-122.8322966667
2021-05-09,49.030056,-123.820992
2021-05-09,49.030056,-123.820992
2021-08-26,49.7294616667,-125.0433666667
2021-08-20,48.9699133333,-125.6075133333
2021-08-27,48.0407416667,-123.0293721667
2021-08-27,54.0464477539,-128.6411590576
2021-08-27,40.877383,-124.064412
2021-08-27,47.71312,-122.0152277833
2021-08-27,55.335555,-131.6561283333
2021-08-27,55.335955,-131.6577133333
2021-08-27,49.3708805556,-123.0980166667
2021-08-27,40.8918102677,-124.0723090221
2021-08-27,40.8913071108,-124.0720594684
2021-08-24,49.2731133333,-122.8499666667
2021-08-27,45.53562995,-122.2229083
2021-08-27,36.9833412091,-121.8762906859
2021-08-27,43.9514866667,-123.9028283333
2017-08-27,44.7219259885,-124.050580327
2021-08-26,37.7989925628,-122.1613261259
2021-08-27,51.0813888889,-114.1644444444
2021-08-17,57.3149449573,-134.9043753072
2021-08-18,56.8176799502,-134.3002590886
2021-08-14,49.3330051806,-122.9506266117
2021-08-17,45.58822,-122.0760111667
2021-08-28,45.0526158885,-123.999633277
2021-08-26,47.513885,-121.9933309722
2021-08-26,47.510482,-121.9897909722
2021-08-27,44.2717444444,-124.1045694444
2021-08-28,41.7006560808,-124.0961283445
2021-08-28,41.7006560808,-124.0961283445
2019-05-16,49.3966866733,-123.4474033333
2021-08-28,47.709481,-122.374272
2021-08-28,45.4405822754,-122.671585083
2021-08-27,45.5265966667,-122.7305966667
2021-08-27,45.5276133333,-122.72753
2021-08-18,47.1823974648,-122.3206055537
2021-08-28,50.116640109,-124.9489279836
2021-08-20,57.5740806253,-133.5719191812
2021-08-28,47.7115990449,-122.3682006821
2021-08-28,47.7146650139,-122.3765034601
2021-08-28,47.5306937466,-122.1104443733
2021-08-22,37.4233133333,-122.3385866667
2021-08-28,48.0769073377,-121.7463974478
2021-08-28,50.5982229722,-126.9528049722
2021-08-27,47.862645,-123.9329216667
2019-06-14,48.4916666667,-123.3338888889
2021-08-27,47.685420904,-122.0309459274
2021-08-28,45.5769616667,-122.1172333333
2021-08-08,47.5372361111,-122.0221305556
2021-08-29,49.2746171241,-122.8593314049
2021-08-29,37.4833533333,-122.4475466667
2021-08-11,39.2769130833,-123.7774240556
2021-08-13,45.7805328299,-122.3827081024
2021-08-28,49.0889867547,-122.1705057845
2021-08-26,47.7840527585,-122.0911016688
2021-08-20,49.6337488626,-125.5268679077
2017-06-01,38.0466666667,-122.7727777778
2021-07-29,41.0684982664,-124.1537795667
2021-08-28,49.0468086251,-121.9754815529
2021-08-25,48.682605,-121.0909638333
2021-08-29,49.1115805,-121.8294966667
2021-08-28,57.133709123,-135.5641009463
2021-08-27,37.2943017881,-122.2676960953
2021-08-25,49.3007,-123.14563883
2021-08-30,47.61565,-122.62182
2021-08-30,47.7836870789,-122.5443020429
2021-08-30,47.7836870789,-122.5443020429
2021-08-30,47.7836870789,-122.5443020429
2021-08-28,47.44367,-123.600205
2021-08-23,47.9178899722,-124.6058469722
2021-08-23,47.864032,-123.931802
2019-05-26,48.0369083333,-123.438995
2019-08-18,46.6791116667,-121.5754083333
2019-06-27,47.851955,-122.0432888333
2021-08-24,41.40178,-124.0595695
2021-08-30,40.8783498221,-124.0798983817
2021-08-28,38.6830137625,-123.4319798648
2021-08-26,45.5865315905,-123.2148335874
2021-08-30,49.1861133333,-122.7601383333
2021-08-31,49.3975486755,-123.3522186279
2021-08-30,60.9606345984,-149.1357407706
2021-08-31,40.7859605418,-124.1825511664
2020-10-07,47.8625333333,-123.9343633333
2021-08-28,50.3779924549,-125.9407058526
2021-08-31,40.892145,-124.0804583333
2019-11-06,40.8748434,-124.0504289
2021-08-30,37.2571916667,-122.32093
2021-08-09,59.6777531538,-151.417673356
2021-08-31,49.347591,-123.016852
2021-08-31,49.2404638889,-122.8941583333
2021-06-08,48.437561,-124.097908
2021-06-09,48.4487609999,-124.157349
2021-08-30,49.5885966667,-125.533395
2021-08-30,41.7765197754,-124.0984420776
2021-09-01,48.4653977607,-123.470515089
2021-08-26,47.6095631859,-123.1591877249
2021-08-26,47.6322256728,-123.1733352878
2021-08-30,47.6318288316,-123.1707710122
2021-08-19,40.8776272838,-124.0731942251
2021-08-29,49.8550343033,-125.7852603129
2021-08-25,48.07842,-121.752446
2021-07-29,47.8612583333,-123.9311616667
2021-09-02,48.1146131522,-122.2769443246
2021-09-02,37.4054190267,-122.3214363715
2021-09-01,49.0041408175,-125.6752041709
2021-08-20,57.7817888889,-135.1862333333
2021-09-02,40.8774439382,-124.0706949681
2021-08-27,40.8770480421,-124.0731182885
2021-08-21,49.6300138889,-125.5231638889
2021-09-01,41.2087133333,-123.997895
2021-09-02,45.7082642283,-121.7226915434
2021-08-20,47.8651315207,-123.921345547
2021-09-03,41.6982574463,-124.1040039063
2021-09-03,36.9915180217,-122.005516359
2021-08-30,46.4297222,-121.9869444
2021-09-03,47.4248783333,-122.4765466667
2021-09-03,47.9283154628,-123.945980072
2021-09-01,47.8985032402,-124.5845505688
2021-08-21,41.0618583333,-124.1482695
2021-09-03,40.877843338,-124.0765759144
2021-08-30,40.8707270843,-124.0720679668
2021-09-03,44.8549137727,-123.0814689946
2021-09-01,49.4348220825,-123.5973358154
2021-08-19,45.2684537978,-123.9628019086
2021-09-03,49.3588116667,-123.0271
2021-05-23,45.8872073098,-123.9483698924
2021-09-01,48.8526216667,-125.18193
2021-09-03,40.88543,-124.0865901
2021-09-03,47.8644444444,-123.9331666667
2021-09-02,42.8646888884,-124.5223159343
2021-09-04,40.87838,-124.0791083333
2021-09-04,47.6440620422,-122.0533905029
2021-08-30,48.6594944444,-124.6904027778
2021-09-03,48.6564805556,-122.484075
2021-09-04,48.568255,-122.6821966667
2021-09-03,49.114,-123.914
2021-09-03,49.114,-123.914
2015-07-27,55.3258835,-131.5266649
2021-09-04,49.0970875656,-121.9504794612
2021-08-22,49.6322229807,-125.5279236202
2021-09-04,37.5740696393,-122.462664128
2021-08-22,49.8387333333,-125.8737111111
2021-08-22,49.8268805556,-125.8761
2021-08-11,40.746403,-124.1314850667
2021-08-11,40.7451776664,-124.1298583331
2021-09-01,51.6539786074,-128.1302709505
2021-08-22,49.802775,-125.8853222222
2021-08-22,49.7918361111,-125.8722527778
2021-08-27,50.6477457897,-126.6900016091
2021-08-27,50.647909649,-126.6904111094
2021-09-04,40.8774804929,-124.070646856
2008-09-30,47.605129077,-122.5327428058
2021-09-05,50.5876744355,-126.277150847
2021-08-05,38.4377133333,-122.5194466667
2021-08-05,38.4380333333,-122.52005
2021-08-10,47.8296423279,-124.5134635915
2021-09-05,45.4487888889,-122.7052305556
2021-09-05,40.9559156,-124.1092467
2021-09-05,48.9841533333,-123.5436083333
2021-09-05,49.30099925,-123.13592256
2014-08-22,48.5049138889,-123.0918583333
2021-08-18,48.5309486,-123.5149383
2021-09-05,47.534375,-122.1025861667
2021-09-01,48.826894016,-125.1537371454
2021-09-02,48.8278556871,-125.1524046108
2021-09-05,48.4949512,-123.3365702
2021-09-05,48.49446252,-123.33354172
2021-09-05,36.98394995,-121.90462211
2021-09-05,40.8774930533,-124.0754582748
2021-09-05,49.2625801262,-121.2029528618
2021-08-25,61.6219523323,-149.6826556816
2021-09-04,40.8769833333,-124.0720583333
2021-09-05,40.8703616667,-124.0733416667
2021-09-05,48.7051011307,-123.6317726724
2021-09-05,48.0566139221,-123.8859786987
2021-09-05,48.8969083333,-123.5613116667
2021-09-05,48.8968616667,-123.5613866667
2021-09-05,40.8771783333,-124.0711055
2021-09-05,49.2427015177,-122.9353970289
2021-08-31,40.8761258428,-124.0585403442
2021-09-05,49.094943927,-121.9579618424
2021-09-05,40.8715333333,-124.0704945
2021-09-05,40.8776951622,-124.0683530644
2021-09-05,47.468359,-122.471259
2021-09-04,40.87975,-124.0674528333
2021-09-04,39.3299038958,-123.7980931685
2021-09-05,48.532825026,-124.4428407348
2021-08-25,48.682586,-121.091536
2021-08-22,48.669302,-121.270941
2021-08-22,48.669094,-121.270697
2021-09-04,45.626175,-121.9527666667
2021-09-04,41.3811836243,-124.0497894287
2021-09-05,49.321749,-122.729215
2018-08-07,45.9156455994,-123.9670181274
2021-09-06,40.9642123199,-124.0896962398
2021-09-06,50.6011883333,-126.670455
2021-07-31,57.0681195,-135.32263
2021-08-22,40.877638884,-124.0700599551
2021-09-05,54.0363833333,-128.6425033333
2021-09-06,41.0676841736,-124.155380249
2021-09-06,49.2437083333,-122.9064916667
2021-09-06,49.2902169795,-122.9989828217
2021-09-06,40.8781597982,-124.0762979946
2021-09-06,40.8778437982,-124.0719316966
2021-09-06,40.8780420123,-124.0763397893
2021-09-04,58.4142608643,-134.5436859131
2021-09-06,40.957195,-124.1138833333
2021-09-06,40.8767083333,-124.0726166667
2021-09-06,40.8816452,-124.08207702
2021-08-17,41.4031812664,-124.0611165331
2021-09-06,40.8767357609,-124.0725077224
2021-08-16,40.876675,-124.068275
2021-09-06,54.2967992,-130.3502767
2021-09-05,47.468359,-122.471259
2021-09-05,60.9600812027,-149.1359613463
2021-09-06,49.0702539722,-121.915664
2021-09-06,48.38723,-123.9410383333
2021-09-04,45.5167694092,-122.7150878906
2021-09-06,42.1557384196,-124.3615221977
2021-08-08,49.2991666667,-122.8455555556
2021-08-08,49.3077777778,-122.8544444444
2021-08-08,49.3080555556,-122.8544444444
2021-08-08,49.2961111111,-122.8708333333
2021-08-08,49.2961111111,-122.8708333333
2021-09-06,49.3016666667,-122.8575
2021-09-06,49.3058333333,-122.8547222222
2021-09-06,49.3058333333,-122.855
2021-09-06,49.3069444444,-122.8538888889
2021-09-06,49.34393,-123.1130221667
2021-09-06,49.466795,-123.2250966667
2021-09-06,44.2834966667,-124.1115805
2021-09-05,48.5747528076,-124.4084091187
2021-08-27,50.586508,-126.922228
2021-08-27,40.8707820934,-124.0706767303
2021-04-24,41.4018308296,-124.0416171402
2021-09-05,46.89279,-124.0452133333
2021-09-07,40.877952757,-124.0764565998
2021-09-07,40.8778132223,-124.0764431857
2021-09-06,41.4019736742,-124.0416171402
2021-09-06,46.5885833333,-124.0530666667
2021-09-04,48.790505,-121.677198
2021-09-04,37.4327427,-122.3421229
2021-09-07,40.7758716667,-124.1478666667
2021-09-07,40.878095,-124.07695
2021-09-07,40.8780500532,-124.0792906489
2021-09-07,48.3231978236,-123.5476153876
2021-09-07,53.59058333,-131.94185
2021-09-07,47.4598342046,-123.8623319194
2021-09-06,50.665255,-127.0796805
2021-09-07,40.876469,-124.0717369722
2017-07-20,41.3649319763,-124.0514574292
2019-07-16,39.4922866667,-123.7904583333
2021-08-28,49.7481722222,-125.0742333333
2021-08-29,49.7478944444,-125.0744166667
2021-09-08,48.4141929722,-123.7086139722
2021-09-07,40.8773033333,-124.0711138333
2021-09-06,40.8783116667,-124.0821
2021-09-07,40.8776194444,-124.0784555556
2021-09-03,40.8774675142,-124.0746113285
2021-08-22,40.8762722993,-124.0650889134
2021-09-06,49.24819766,-125.43610022
2021-09-08,49.1470696724,-123.9756505564
2017-03-29,37.9674333333,-122.6511533333
2021-09-08,47.8916311101,-124.5865128553
2021-09-08,40.8748434,-124.0504289
2021-09-08,48.7872388889,-123.9689111111
2021-09-08,48.7873388889,-123.9690777778
2021-09-09,49.1089630125,-123.0620498656
2021-08-21,40.8841565195,-124.0732434653
2021-09-09,40.87694474,-124.07261055
2021-09-09,40.8834266849,-124.0825722901
2021-09-09,40.8772166667,-124.0763333333
2021-09-02,40.87877,-124.0799638333
2021-09-06,40.877905,-124.0765138333
2021-09-09,40.8768,-124.0724195
2020-05-12,41.4018308296,-124.0416171402
2021-09-09,40.8706037701,-124.0734667798
2021-09-08,49.6292199349,-124.0228178725
2021-09-06,40.8748593938,-124.0504288673
2021-09-06,49.2478833333,-125.4366916667
2021-09-06,49.2497133333,-125.4356383333
2020-05-19,38.0329666667,-122.7212133333
2021-09-09,49.43138,-123.6036133333
